id,user_id,item_id,score,exposure,group,position
185004,144540468,4601,0.13535593885645814,0.38685280723454163,4,5
185005,144540468,2152,0.1274433212004046,0.3562071871080222,4,6
185006,144540468,307,0.12625306455534932,0.3333333333333333,4,7
185007,144540468,541,0.12370080854483995,0.31546487678572877,4,8
185008,144540468,2921,0.05914423633096967,0.1631512196835108,6,9
185009,144540468,4598,0.11367442142921097,0.2890648263178878,4,10
186000,144661104,1344,0.015505742281132376,1.0,3,1
186001,144661104,9926,0.008086395964784976,0.6309297535714575,3,2
186002,144661104,26877,0.008047225738763764,0.5,2,3
186003,144661104,3526,0.013246660604936641,0.430676558073393,4,4
186004,144661104,8939,0.012866396212843042,0.38685280723454163,3,5
186005,144661104,663,0.008307611937081027,0.19342640361727081,3,6
186006,144661104,369,0.014454074052169712,0.19195872000656014,4,7
186007,144661104,5924,0.014191578892098928,0.2,4,8
186008,144661104,78,0.005924907227467762,0.16794877895704194,2,9
186009,144661104,717,0.01130364227638679,0.2890648263178878,4,10
187000,145622721,231,0.6645771102030396,1.0,4,1
187001,145622721,93,0.14865055283528877,0.15909880786929417,3,2
187002,145622721,239,0.6019958014904012,0.5,4,3
187003,145622721,494,0.5056234888652259,0.31546487678572877,4,4
187004,145622721,1398,0.5511562666174856,0.38685280723454163,4,5
187005,145622721,826,0.14196080456287138,0.1581795909397823,4,6
187006,145622721,241,0.5089647327640888,0.3333333333333333,4,7
187007,145622721,1664,0.12403427327273309,0.15329048865267808,5,8
187008,145622721,245,0.504625778052366,0.3010299956639812,4,9
187009,145622721,235,0.4893089297034544,0.2890648263178878,4,10
188000,146892553,2349,0.12748867296243366,0.1631512196835108,4,1
188001,146892553,391,0.11400896230060988,0.15643778834207156,2,2
188002,146892553,1552,0.2850720561478237,0.3010299956639812,4,3
188003,146892553,2096,0.3353786623952565,0.430676558073393,4,4
188004,146892553,2074,0.3121957361029436,0.38685280723454163,4,5
188005,146892553,4563,0.2861279485894438,0.3562071871080222,5,6
188006,146892553,307,0.3036329880105056,0.3333333333333333,4,7
188007,146892553,5763,0.30815769627203676,0.31546487678572877,4,8
188008,146892553,14509,0.12618642751332942,0.16260831227163416,6,9
188009,146892553,295,0.280545377285847,0.2890648263178878,4,10
189000,146914216,1344,0.015496917904385026,1.0,3,1
189001,146914216,78,0.005921023327724196,0.6309297535714575,2,2
189002,146914216,11389,0.004623900042189646,0.5,2,3
189003,146914216,3526,0.013242888512310562,0.430676558073393,4,4
189004,146914216,26877,0.008040817793343017,0.38685280723454163,2,5
189005,146914216,8939,0.012860034387858257,0.16794877895704194,3,6
189006,146914216,369,0.01445304682427784,0.19195872000656014,4,7
189007,146914216,5924,0.014193374793923496,0.15186115333086322,4,8
189008,146914216,18302,0.009057391165716723,0.21274605355336318,3,9
189009,146914216,717,0.011304696757263552,0.2890648263178878,4,10
190000,148259890,2059,0.3377593433960433,0.21810429198553155,5,1
190001,148259890,298,0.653169779403488,0.5,5,2
190002,148259890,2365,0.20940169782979218,0.17629143438888212,4,3
190003,148259890,4026,0.22322630549727174,0.1810425967800402,4,4
190004,148259890,1213,0.19648275576570454,0.1729696904450771,4,5
190005,148259890,848,0.5579858646300399,0.3562071871080222,4,6
190006,148259890,2370,0.24317182176313926,0.18665241123894338,4,7
190007,148259890,512,0.5066515133828132,0.31546487678572877,4,8
190008,148259890,2349,0.49507710082207307,0.3010299956639812,4,9
190009,148259890,541,0.47009934186074986,0.2890648263178878,4,10
191000,148543078,1369,0.137388487433127,1.0,3,1
191001,148543078,1401,0.1311467782322435,0.6309297535714575,4,2
191002,148543078,1610,0.1307490733274115,0.5,4,3
191003,148543078,3700,0.12054986035993315,0.430676558073393,3,4
191004,148543078,1519,0.1096574153122806,0.38685280723454163,4,5
191005,148543078,3671,0.09260274893633014,0.3562071871080222,4,6
191006,148543078,6557,0.07779576200697559,0.3333333333333333,4,7
191007,148543078,1571,0.07337396520914276,0.31546487678572877,3,8
191008,148543078,556,0.07314258736745649,0.3010299956639812,4,9
191009,148543078,3706,0.07303978771087567,0.2890648263178878,3,10
192000,148605874,307,0.3032364570804072,1.0,4,1
192001,148605874,294,0.27973889857155215,0.6309297535714575,4,2
192002,148605874,541,0.22370583224826682,0.5,4,3
192003,148605874,1369,0.20284360243821106,0.430676558073393,3,4
192004,148605874,295,0.18600603054468845,0.38685280723454163,4,5
192005,148605874,2370,0.17584842380080346,0.3562071871080222,4,6
192006,148605874,620,0.17462766477650982,0.3333333333333333,4,7
192007,148605874,588,0.17194404937884755,0.31546487678572877,4,8
192008,148605874,585,0.1686896376825999,0.3010299956639812,4,9
192009,148605874,78,0.15953677861203133,0.2890648263178878,2,10
193000,149827167,239,0.7038567674404876,1.0,4,1
193001,149827167,242,0.6815954113140286,0.6309297535714575,4,2
193002,149827167,231,0.6645146379761458,0.5,4,3
193003,149827167,238,0.648560880382492,0.430676558073393,4,4
193004,149827167,245,0.6102467474839584,0.38685280723454163,4,5
193005,149827167,1398,0.5955531259837867,0.3562071871080222,4,6
193006,149827167,494,0.5825278763148073,0.3333333333333333,4,7
193007,149827167,40,0.5770827998139352,0.31546487678572877,4,8
193008,149827167,241,0.568456321664532,0.3010299956639812,4,9
193009,149827167,235,0.5646771712141571,0.2890648263178878,4,10
194000,149896226,1344,0.015128335259684949,1.0,3,1
194001,149896226,663,0.008186133503935714,0.2,3,2
194002,149896226,17347,0.007513624872987026,0.5,3,3
194003,149896226,34451,0.00740573240220487,0.430676558073393,3,4
194004,149896226,8939,0.01291620488609276,0.38685280723454163,3,5
194005,149896226,5924,0.01399689824275402,0.3562071871080222,4,6
194006,149896226,307,0.013667769534635764,0.18316925091363362,4,7
194007,149896226,3526,0.013834429223955972,0.18208790046993825,4,8
194008,149896226,3081,0.004539630318948202,0.15084420062289414,6,9
194009,149896226,8995,0.010741908643467869,0.2890648263178878,4,10
195000,150576872,1344,0.015481157992381306,1.0,3,1
195001,150576872,369,0.014448418708408526,0.6309297535714575,4,2
195002,150576872,3081,0.0047333955475187175,0.15442266280111014,6,3
195003,150576872,8939,0.012844543511730982,0.430676558073393,3,4
195004,150576872,78,0.005916302272188475,0.38685280723454163,2,5
195005,150576872,26877,0.008026801373577551,0.16794877895704194,2,6
195006,150576872,663,0.008306680444033496,0.19195872000656014,3,7
195007,150576872,3526,0.01323326191949527,0.2,4,8
195008,150576872,18302,0.009054872011600932,0.21274605355336318,3,9
195009,150576872,717,0.011307675019355505,0.2890648263178878,4,10
196000,150599009,328,0.2941017107628709,1.0,4,1
196001,150599009,252,0.2767955971676459,0.6309297535714575,4,2
196002,150599009,294,0.2668155471142688,0.5,4,3
196003,150599009,2074,0.26606281268375914,0.430676558073393,4,4
196004,150599009,2096,0.2656988595525174,0.38685280723454163,4,5
196005,150599009,298,0.2540497668252432,0.3562071871080222,5,6
196006,150599009,1518,0.2340823293764042,0.3333333333333333,2,7
196007,150599009,6985,0.2453386576758501,0.31546487678572877,4,8
196008,150599009,307,0.24894467480480253,0.3010299956639812,4,9
196009,150599009,314,0.22156548763445458,0.2890648263178878,3,10
197000,151652962,717,0.1708252654336433,1.0,4,1
197001,151652962,1869,0.09978500756126028,0.6309297535714575,3,2
197002,151652962,713,0.0987457254645313,0.5,4,3
197003,151652962,1122,0.09729616715019833,0.430676558073393,4,4
197004,151652962,770,0.08457053260429401,0.38685280723454163,4,5
197005,151652962,4601,0.08372005778926962,0.3562071871080222,4,6
197006,151652962,719,0.07994751793471593,0.3333333333333333,4,7
197007,151652962,718,0.07754170129632994,0.31546487678572877,4,8
197008,151652962,778,0.0765911660991031,0.3010299956639812,4,9
197009,151652962,5611,0.07586571959320414,0.2890648263178878,4,10
198000,151787992,1264,0.05818995559530715,0.15329048865267808,5,1
198001,151787992,279,0.23108019646486733,0.6309297535714575,3,2
198002,151787992,1213,0.23903667046275356,0.5,4,3
198003,151787992,252,0.3057358353122919,0.430676558073393,4,4
198004,151787992,298,0.15784862390898954,0.38685280723454163,5,5
198005,151787992,248,0.17987300484994329,0.3562071871080222,2,6
198006,151787992,52,0.2065492606726754,0.3333333333333333,3,7
198007,151787992,3641,0.18366125360450336,0.31546487678572877,4,8
198008,151787992,328,0.20451824944387192,0.3010299956639812,4,9
198009,151787992,251,0.14764612660743512,0.2890648263178878,2,10
199000,151966002,4730,0.043599116980648736,1.0,3,1
199001,151966002,2389,0.05995964354238996,0.6309297535714575,4,2
199002,151966002,8753,0.05470745248783271,0.5,3,3
199003,151966002,4690,0.04928728102237999,0.430676558073393,3,4
199004,151966002,5108,0.045246411073811846,0.38685280723454163,3,5
199005,151966002,5858,0.04422322920200041,0.3562071871080222,3,6
199006,151966002,328,0.07447138700696293,0.3333333333333333,4,7
199007,151966002,11829,0.04376635736818537,0.31546487678572877,4,8
199008,151966002,3652,0.04028927131555299,0.26264953503719357,3,9
199009,151966002,3436,0.042926402205327195,0.2890648263178878,4,10
200000,153262167,582,0.1575895877816159,0.1631512196835108,4,1
200001,153262167,298,0.6500762162216294,0.5,5,2
200002,153262167,829,0.1931739149670772,0.1721954337940981,4,3
200003,153262167,2385,0.23115192771867754,0.18428883314870617,4,4
200004,153262167,2378,0.17281862561563435,0.16666666666666666,4,5
200005,153262167,848,0.5557605535948853,0.3562071871080222,4,6
200006,153262167,2365,0.20847908646015673,0.17629143438888212,4,7
200007,153262167,512,0.5064533352670746,0.31546487678572877,4,8
200008,153262167,2349,0.49185691607966486,0.3010299956639812,4,9
200009,153262167,541,0.4682576340577349,0.2890648263178878,4,10
201000,154291720,4601,0.14579012845721678,1.0,4,1
201001,154291720,719,0.08961549335936336,0.6309297535714575,4,2
201002,154291720,1869,0.10951416943095031,0.5,3,3
201003,154291720,2149,0.10668330405956292,0.430676558073393,4,4
201004,154291720,2658,0.1019979499340432,0.38685280723454163,4,5
201005,154291720,1122,0.10166795122679202,0.3562071871080222,4,6
201006,154291720,770,0.09182626248130017,0.3333333333333333,4,7
201007,154291720,717,0.09091795543475771,0.31546487678572877,4,8
201008,154291720,645,0.08985661239616034,0.3010299956639812,3,9
201009,154291720,2921,0.11700448461632558,0.2890648263178878,6,10
202000,154397011,231,0.7153239849273411,1.0,4,1
202001,154397011,242,0.6958986862152876,0.6309297535714575,4,2
202002,154397011,239,0.6685885399399855,0.5,4,3
202003,154397011,238,0.6620682982456172,0.430676558073393,4,4
202004,154397011,1398,0.6261067617975475,0.38685280723454163,4,5
202005,154397011,1391,0.13774403406672303,0.15442266280111014,2,6
202006,154397011,40,0.5796519177353501,0.3333333333333333,4,7
202007,154397011,1413,0.13879044386719158,0.1548123827357682,3,8
202008,154397011,241,0.5736979790910334,0.3010299956639812,4,9
202009,154397011,235,0.5483723392716066,0.2890648263178878,4,10
203000,154509710,231,0.3668074893849501,1.0,4,1
203001,154509710,238,0.3094483417327021,0.6309297535714575,4,2
203002,154509710,242,0.2720852122236997,0.5,4,3
203003,154509710,40,0.26808064464858933,0.430676558073393,4,4
203004,154509710,241,0.2490494520497738,0.38685280723454163,4,5
203005,154509710,1398,0.22724281547011826,0.3562071871080222,4,6
203006,154509710,239,0.20053475052246225,0.3333333333333333,4,7
203007,154509710,519,0.1983397741558699,0.31546487678572877,4,8
203008,154509710,494,0.19001131089017276,0.3010299956639812,4,9
203009,154509710,235,0.18481351679344896,0.2890648263178878,4,10
204000,154759629,231,0.6524086524512223,1.0,4,1
204001,154759629,238,0.5717741279963926,0.6309297535714575,4,2
204002,154759629,1398,0.5416073098693989,0.5,4,3
204003,154759629,242,0.5301812164379447,0.430676558073393,4,4
204004,154759629,40,0.4684408719473999,0.38685280723454163,4,5
204005,154759629,1413,0.13120110950339542,0.16104477175644444,3,6
204006,154759629,1454,0.376200209662244,0.3010299956639812,6,7
204007,154759629,235,0.39932014661974496,0.31546487678572877,4,8
204008,154759629,228,0.12281405232019232,0.1581795909397823,4,9
204009,154759629,239,0.3757406824093888,0.2890648263178878,4,10
205000,156511074,3671,0.26573495228762983,1.0,4,1
205001,156511074,2817,0.2607628827852146,0.6309297535714575,4,2
205002,156511074,1519,0.2515427787214248,0.5,4,3
205003,156511074,556,0.23513219122162504,0.430676558073393,4,4
205004,156511074,84,0.22722637982384827,0.38685280723454163,3,5
205005,156511074,1573,0.2257546906881985,0.3562071871080222,4,6
205006,156511074,402,0.21983584550288177,0.3333333333333333,4,7
205007,156511074,87,0.21516454413444072,0.31546487678572877,4,8
205008,156511074,3642,0.19995883904825199,0.3010299956639812,4,9
205009,156511074,2096,0.1995796941249222,0.2890648263178878,4,10
206000,157180391,231,0.09054243725480127,1.0,4,1
206001,157180391,21285,0.0895020790145665,0.6309297535714575,4,2
206002,157180391,13864,0.07356556068083964,0.5,6,3
206003,157180391,9522,0.07144469845724885,0.430676558073393,4,4
206004,157180391,40,0.06591982661421811,0.38685280723454163,4,5
206005,157180391,238,0.06533975731282644,0.3562071871080222,4,6
206006,157180391,355,0.06528270074318589,0.3333333333333333,3,7
206007,157180391,2152,0.06525801233405668,0.31546487678572877,4,8
206008,157180391,24134,0.06273095485265003,0.3010299956639812,4,9
206009,157180391,9809,0.06231985405755461,0.2890648263178878,4,10
207000,157195665,279,0.45656169414823533,1.0,3,1
207001,157195665,314,0.43205209255164817,0.6309297535714575,3,2
207002,157195665,248,0.4251810909659011,0.5,2,3
207003,157195665,273,0.13184632741455546,0.16207652439312228,4,4
207004,157195665,3381,0.11594571314143032,0.15186115333086322,4,5
207005,157195665,9468,0.12876203024755825,0.15909880786929417,4,6
207006,157195665,18,0.3365068660901087,0.3333333333333333,4,7
207007,157195665,74,0.33289388896809297,0.31546487678572877,4,8
207008,157195665,519,0.3302668409839323,0.3010299956639812,4,9
207009,157195665,1213,0.3210579875113392,0.2890648263178878,4,10
208000,158581559,239,0.5596727195753408,1.0,4,1
208001,158581559,231,0.5169203262809249,0.6309297535714575,4,2
208002,158581559,242,0.4570716603869652,0.5,4,3
208003,158581559,238,0.4442350223372347,0.430676558073393,4,4
208004,158581559,241,0.4293169270848814,0.38685280723454163,4,5
208005,158581559,1525,0.14889063066830419,0.1548123827357682,2,6
208006,158581559,40,0.41358604300404034,0.3333333333333333,4,7
208007,158581559,298,0.1395718498353908,0.15403922195426356,5,8
208008,158581559,303,0.1330374086371022,0.15329048865267808,4,9
208009,158581559,235,0.40685366826808256,0.2890648263178878,4,10
209000,159484389,314,0.4027888506325385,1.0,3,1
209001,159484389,86,0.07655843456545995,0.6309297535714575,6,2
209002,159484389,1264,0.06399385817228992,0.1505149978319906,5,3
209003,159484389,298,0.2142194944739154,0.430676558073393,5,4
209004,159484389,252,0.42978595794272273,0.38685280723454163,4,5
209005,159484389,12303,0.06699058940246341,0.15329048865267808,6,6
209006,159484389,328,0.3068716488790778,0.3333333333333333,4,7
209007,159484389,52,0.25628534315137164,0.16207652439312228,3,8
209008,159484389,18,0.2418743700441971,0.3010299956639812,4,9
209009,159484389,251,0.2099451223484288,0.2890648263178878,2,10
210000,159619752,2921,0.1297079394252992,1.0,6,1
210001,159619752,4601,0.12429101036625348,0.6309297535714575,4,2
210002,159619752,719,0.1081144002236215,0.5,4,3
210003,159619752,645,0.0932107280894235,0.430676558073393,3,4
210004,159619752,770,0.0872089779264931,0.38685280723454163,4,5
210005,159619752,954,0.08575607937452531,0.3562071871080222,3,6
210006,159619752,1869,0.08149671036661596,0.3333333333333333,3,7
210007,159619752,2149,0.08279068907697129,0.31546487678572877,4,8
210008,159619752,2658,0.08537931734038687,0.3010299956639812,4,9
210009,159619752,2967,0.08001455328959184,0.2890648263178878,3,10
211000,160115475,231,0.3503968040539226,1.0,4,1
211001,160115475,238,0.30440751085303475,0.6309297535714575,4,2
211002,160115475,242,0.2602005558757785,0.5,4,3
211003,160115475,40,0.2577249506322486,0.430676558073393,4,4
211004,160115475,241,0.23963862600739252,0.38685280723454163,4,5
211005,160115475,1398,0.21559511334386786,0.3562071871080222,4,6
211006,160115475,239,0.19347469707694107,0.3333333333333333,4,7
211007,160115475,519,0.1858721065817783,0.31546487678572877,4,8
211008,160115475,494,0.18285808018811917,0.3010299956639812,4,9
211009,160115475,245,0.1754496427524657,0.2890648263178878,4,10
212000,160462826,231,0.8050972737679918,1.0,4,1
212001,160462826,1398,0.7592217652729775,0.6309297535714575,4,2
212002,160462826,242,0.7408748462090479,0.5,4,3
212003,160462826,494,0.7400691361686856,0.430676558073393,4,4
212004,160462826,238,0.737760458951558,0.38685280723454163,4,5
212005,160462826,239,0.728142076971459,0.3562071871080222,4,6
212006,160462826,245,0.697614086915271,0.3333333333333333,4,7
212007,160462826,40,0.6930654938582677,0.31546487678572877,4,8
212008,160462826,241,0.6777070392857626,0.3010299956639812,4,9
212009,160462826,235,0.6693313584767634,0.2890648263178878,4,10
213000,160836882,294,0.4146869727501716,1.0,4,1
213001,160836882,541,0.12719220241453771,0.1631512196835108,4,2
213002,160836882,1971,0.12338735729097627,0.16104477175644444,2,3
213003,160836882,2074,0.33877687900842185,0.430676558073393,4,4
213004,160836882,298,0.32882893157365206,0.38685280723454163,5,5
213005,160836882,295,0.31462407488755756,0.3562071871080222,4,6
213006,160836882,2096,0.31163185088180756,0.3333333333333333,4,7
213007,160836882,6985,0.3110132570404982,0.31546487678572877,4,8
213008,160836882,6995,0.10881954674975244,0.1515171524096389,3,9
213009,160836882,5763,0.2837432006047585,0.2890648263178878,4,10
214000,160901822,294,0.9103409640575272,1.0,4,1
214001,160901822,307,0.7627868050933724,0.6309297535714575,4,2
214002,160901822,298,0.6451189332105012,0.5,5,3
214003,160901822,304,0.5781062542155956,0.38685280723454163,4,4
214004,160901822,26,0.16238908299819607,0.16544255391905832,2,5
214005,160901822,848,0.5473747402658642,0.3562071871080222,4,6
214006,160901822,512,0.5031528171107549,0.31546487678572877,4,7
214007,160901822,1213,0.19470170332392406,0.1729696904450771,4,8
214008,160901822,2365,0.2046795661505654,0.17629143438888212,4,9
214009,160901822,3381,0.4568916159880933,0.2890648263178878,4,10
215000,161526704,1344,0.01551470432039312,1.0,3,1
215001,161526704,369,0.014450835139735127,0.6309297535714575,4,2
215002,161526704,26877,0.008048722556549068,0.5,2,3
215003,161526704,3526,0.013252944164939188,0.430676558073393,4,4
215004,161526704,8939,0.01286798527150027,0.38685280723454163,3,5
215005,161526704,5924,0.014187358173413942,0.3562071871080222,4,6
215006,161526704,18302,0.009051735123161049,0.19195872000656014,3,7
215007,161526704,2099,0.012784563185968241,0.21274605355336318,4,8
215008,161526704,4465,0.00913610058124684,0.2153382790366965,3,9
215009,161526704,717,0.01131046181175877,0.2890648263178878,4,10
216000,163244120,298,0.13187475437417553,1.0,5,1
216001,163244120,328,0.24445297759470827,0.6309297535714575,4,2
216002,163244120,314,0.14795275762713234,0.5,3,3
216003,163244120,279,0.14746307739228087,0.430676558073393,3,4
216004,163244120,11105,0.14651372315773242,0.38685280723454163,3,5
216005,163244120,252,0.26385222524838825,0.3562071871080222,4,6
216006,163244120,87,0.1377751094574385,0.3333333333333333,4,7
216007,163244120,52,0.11930983557170821,0.2890648263178878,3,8
216008,163244120,1213,0.12245473918432609,0.3010299956639812,4,9
216009,163244120,7799,0.12246430568081573,0.31546487678572877,4,10
217000,163963095,328,0.17771581230111536,1.0,4,1
217001,163963095,252,0.14697229306214424,0.6309297535714575,4,2
217002,163963095,87,0.11939879210955565,0.5,4,3
217003,163963095,298,0.08712356427668091,0.430676558073393,5,4
217004,163963095,2791,0.08955801052508738,0.38685280723454163,3,5
217005,163963095,7799,0.09025676308168727,0.3562071871080222,4,6
217006,163963095,11105,0.1031469707165818,0.3333333333333333,3,7
217007,163963095,307,0.09674052071603186,0.31546487678572877,4,8
217008,163963095,31246,0.06804904641984075,0.20584683246043448,6,9
217009,163963095,2817,0.08265284487700442,0.2890648263178878,4,10
218000,165327239,3069,0.06160277491681028,0.15117821092177644,4,1
218001,165327239,328,0.3147740781115507,0.6309297535714575,4,2
218002,165327239,314,0.29878887476610483,0.5,3,3
218003,165327239,251,0.19172569135020914,0.430676558073393,2,4
218004,165327239,52,0.2067542869743599,0.38685280723454163,3,5
218005,165327239,279,0.25803842983789166,0.3562071871080222,3,6
218006,165327239,1213,0.21962482354452223,0.3333333333333333,4,7
218007,165327239,298,0.19010949151521253,0.31546487678572877,5,8
218008,165327239,18,0.17259642993347135,0.3010299956639812,4,9
218009,165327239,248,0.1703714473317245,0.2890648263178878,2,10
219000,166170270,1213,0.12253494681523047,0.16005307325482135,4,1
219001,166170270,14517,0.1086401172900267,0.1525648706011593,3,2
219002,166170270,6985,0.3372557851027343,0.5,4,3
219003,166170270,2096,0.3357612174356695,0.430676558073393,4,4
219004,166170270,2074,0.3079528656328078,0.38685280723454163,4,5
219005,166170270,5763,0.3062903846391181,0.3562071871080222,4,6
219006,166170270,307,0.3018693704911076,0.3333333333333333,4,7
219007,166170270,4563,0.2840121875655882,0.31546487678572877,5,8
219008,166170270,1552,0.2839343558359303,0.3010299956639812,4,9
219009,166170270,295,0.28042060054273593,0.2890648263178878,4,10
220000,166394453,1344,0.015481955316887857,1.0,3,1
220001,166394453,78,0.005917349066325909,0.6309297535714575,2,2
220002,166394453,3081,0.004732794584262245,0.5,6,3
220003,166394453,3526,0.01323521015851741,0.430676558073393,4,4
220004,166394453,8939,0.012847079436914393,0.38685280723454163,3,5
220005,166394453,26877,0.008029026335215465,0.16794877895704194,2,6
220006,166394453,369,0.014449369068907128,0.19195872000656014,4,7
220007,166394453,5924,0.014194272046041298,0.15442266280111014,4,8
220008,166394453,18302,0.00905530037261979,0.21274605355336318,3,9
220009,166394453,717,0.011306357791752661,0.2890648263178878,4,10
221000,169576580,1344,0.0155085619168764,1.0,3,1
221001,169576580,78,0.00592710843009321,0.6309297535714575,2,2
221002,169576580,26877,0.00804711393164628,0.5,2,3
221003,169576580,8939,0.012866361273118828,0.430676558073393,3,4
221004,169576580,3526,0.013246509665328041,0.38685280723454163,4,5
221005,169576580,663,0.008307240877209882,0.16794877895704194,3,6
221006,169576580,369,0.014453273932485225,0.19195872000656014,4,7
221007,169576580,5924,0.014190984916787297,0.2,4,8
221008,169576580,18302,0.009057099069622298,0.21274605355336318,3,9
221009,169576580,717,0.011305412322815444,0.2890648263178878,4,10
222000,169653590,231,0.5157866230734814,1.0,4,1
222001,169653590,242,0.4639397270358783,0.38685280723454163,4,2
222002,169653590,4152,0.13867069844436725,0.3010299956639812,2,3
222003,169653590,40,0.5048344870009827,0.430676558073393,4,4
222004,169653590,245,0.39710139027685293,0.15221034671324338,4,5
222005,169653590,1047,0.13768222569458946,0.15186115333086322,3,6
222006,169653590,525,0.13206655948421767,0.1505149978319906,4,7
222007,169653590,244,0.40376795953622713,0.31546487678572877,4,8
222008,169653590,4009,0.1389620468286935,0.1525648706011593,3,9
222009,169653590,319,0.389489743405174,0.2890648263178878,4,10
223000,172014215,277,0.08059893415295143,0.18316925091363362,4,1
223001,172014215,252,0.3168048447622847,0.6309297535714575,4,2
223002,172014215,12303,0.06752557947167487,0.5,6,3
223003,172014215,52,0.22635533249920706,0.430676558073393,3,4
223004,172014215,279,0.25820822292167933,0.38685280723454163,3,5
223005,172014215,248,0.20727950090873645,0.3562071871080222,2,6
223006,172014215,1213,0.24806869399110237,0.3333333333333333,4,7
223007,172014215,3641,0.20520445863947917,0.16104477175644444,4,8
223008,172014215,14509,0.07215545630308848,0.16999161628691403,6,9
223009,172014215,18,0.17170065925997668,0.2890648263178878,4,10
224000,172134228,231,0.8157225137807496,1.0,4,1
224001,172134228,1398,0.7799126506754904,0.6309297535714575,4,2
224002,172134228,238,0.7551038043169047,0.5,4,3
224003,172134228,242,0.7530489641961877,0.430676558073393,4,4
224004,172134228,494,0.7383079644299827,0.38685280723454163,4,5
224005,172134228,239,0.7321730380142402,0.3562071871080222,4,6
224006,172134228,245,0.7269609395944234,0.3333333333333333,4,7
224007,172134228,40,0.7142082197743088,0.31546487678572877,4,8
224008,172134228,241,0.7032586692414018,0.3010299956639812,4,9
224009,172134228,533,0.6845583698067774,0.2890648263178878,4,10
225000,172646216,4601,0.129686493422577,1.0,4,1
225001,172646216,2921,0.11843435090209185,0.6309297535714575,6,2
225002,172646216,719,0.1074432780009296,0.5,4,3
225003,172646216,1869,0.09902407627145016,0.430676558073393,3,4
225004,172646216,2658,0.09700188382903814,0.38685280723454163,4,5
225005,172646216,1122,0.09375121068328132,0.3562071871080222,4,6
225006,172646216,770,0.09287033830819125,0.3333333333333333,4,7
225007,172646216,717,0.09001189850645461,0.31546487678572877,4,8
225008,172646216,2149,0.08991742149218143,0.3010299956639812,4,9
225009,172646216,645,0.08979552378234555,0.2890648263178878,3,10
226000,174736310,294,0.9292903837257936,1.0,4,1
226001,174736310,541,0.4711364017910189,0.21810429198553155,4,2
226002,174736310,298,0.6535938078965424,0.5,5,3
226003,174736310,1148,0.19141430154007405,0.17070727966372012,4,4
226004,174736310,2385,0.23265689344766818,0.18428883314870617,4,5
226005,174736310,848,0.5595727570243662,0.3562071871080222,4,6
226006,174736310,2370,0.24385954035483257,0.18665241123894338,4,7
226007,174736310,512,0.5077005925782118,0.31546487678572877,4,8
226008,174736310,2365,0.21002264660851355,0.17629143438888212,4,9
226009,174736310,2059,0.3380773647658341,0.2890648263178878,5,10
227000,175884756,252,0.5220282763708062,1.0,4,1
227001,175884756,248,0.29900366322673455,0.6309297535714575,2,2
227002,175884756,7405,0.08944483377041519,0.26264953503719357,2,3
227003,175884756,86,0.10780037595828071,0.17718382013555792,6,4
227004,175884756,314,0.4566482468330569,0.1548123827357682,3,5
227005,175884756,10936,0.2266840034969381,0.3562071871080222,3,6
227006,175884756,1213,0.2787018176774486,0.3333333333333333,4,7
227007,175884756,282,0.12098306402456599,0.17144160057391344,4,8
227008,175884756,14509,0.10816522354646238,0.1721954337940981,6,9
227009,175884756,298,0.350355120962936,0.2890648263178878,5,10
228000,176078239,3427,0.07487434684631662,0.15329048865267808,2,1
228001,176078239,238,0.30358151480879436,0.6309297535714575,4,2
228002,176078239,242,0.28115242005433144,0.5,4,3
228003,176078239,40,0.27741023583217433,0.430676558073393,4,4
228004,176078239,241,0.254851493737045,0.38685280723454163,4,5
228005,176078239,1398,0.23168299755083224,0.3562071871080222,4,6
228006,176078239,519,0.20222176619049465,0.3333333333333333,4,7
228007,176078239,239,0.20176278399733713,0.31546487678572877,4,8
228008,176078239,218,0.1922459298678577,0.3010299956639812,3,9
228009,176078239,235,0.19169625812653177,0.2890648263178878,4,10
229000,176827946,2378,0.11692658999516412,0.1572932473495469,4,1
229001,176827946,295,0.3430223280302046,0.430676558073393,4,2
229002,176827946,5730,0.12364614185233558,0.1615554674429964,4,3
229003,176827946,1518,0.32729482611466737,0.3562071871080222,2,4
229004,176827946,2074,0.33566411994208034,0.38685280723454163,4,5
229005,176827946,391,0.10772125145882695,0.1515171524096389,2,6
229006,176827946,304,0.32173022780520594,0.3333333333333333,4,7
229007,176827946,3381,0.2979747093124831,0.31546487678572877,4,8
229008,176827946,6985,0.2896284267874371,0.3010299956639812,4,9
229009,176827946,2096,0.2850096957280476,0.2890648263178878,4,10
230000,177604946,1344,0.015524859201838518,1.0,3,1
230001,177604946,369,0.014455347954514535,0.6309297535714575,4,2
230002,177604946,26877,0.008057037512117384,0.5,2,3
230003,177604946,3526,0.01325548498168399,0.430676558073393,4,4
230004,177604946,8939,0.012877061214261952,0.38685280723454163,3,5
230005,177604946,5924,0.014189226749864876,0.3562071871080222,4,6
230006,177604946,18302,0.009055294083469431,0.19195872000656014,3,7
230007,177604946,2099,0.012782960850215812,0.21274605355336318,4,8
230008,177604946,4465,0.009136417135148215,0.2153382790366965,3,9
230009,177604946,717,0.011309771402808312,0.2890648263178878,4,10
231000,178703374,1519,0.09625147638416108,1.0,4,1
231001,178703374,2389,0.08920564340639477,0.6309297535714575,4,2
